Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1625028,0000012A,false,Rx,0,8,00,2A,86,95,8E,95,70,95,
1625113,0000076C,false,Rx,0,8,0C,00,00,00,20,00,00,00,
1625200,0000012A,false,Rx,0,8,01,2A,80,95,98,95,88,95,
1625286,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1625378,0000073D,false,Rx,0,8,F0,B6,A9,02,B8,00,00,00,
1625496,0000076A,false,Rx,0,8,00,12,8C,04,13,89,44,22,
1625582,0000024A,false,Rx,0,1,01,00,00,00,00,00,00,00,
1625699,00000682,false,Rx,0,8,00,00,00,40,04,17,20,FA,
1625785,000007AA,false,Rx,0,8,66,4B,F0,62,00,6A,AF,02,
1625902,0000012A,false,Rx,0,8,02,2A,84,95,7D,95,94,95,
1625987,0000078A,false,Rx,0,8,01,00,03,00,00,00,44,5E,
1626105,00000118,false,Rx,0,8,64,0A,E1,20,00,00,40,00,
1626192,000001F9,false,Rx,0,1,00,00,00,00,00,00,00,00,
1626310,0000012A,false,Rx,0,8,03,2A,6C,95,74,95,9A,95,
1626403,00000232,false,Rx,0,8,09,04,D6,09,CB,04,00,00,
1626488,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1626606,0000014A,false,Rx,0,8,00,2A,08,07,EA,06,F4,06,
1626691,000003B2,false,Rx,0,8,56,0E,85,04,0C,5C,BB,06,
1626809,00000401,false,Rx,0,8,00,2A,88,95,8F,95,71,95,
1626895,0000074A,false,Rx,0,8,00,00,00,00,00,00,00,00,
1626980,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1627097,0000079D,false,Rx,0,8,09,02,67,35,35,AB,67,2C,
1627185,0000012A,false,Rx,0,8,04,2A,80,95,70,95,84,95,
1627270,0000076C,false,Rx,0,8,0D,04,32,8F,BB,28,00,00,
1627395,00000401,false,Rx,0,8,01,2A,81,95,9A,95,8A,95,
1627481,000003A1,false,Rx,0,8,48,6A,4C,95,00,20,42,86,
1627566,00000401,false,Rx,0,8,02,2A,85,95,7D,95,95,95,
1627652,0000012A,false,Rx,0,8,05,2A,81,95,64,95,70,95,
1627770,000007BD,false,Rx,0,8,69,0D,93,F6,1C,D2,CE,01,
1627856,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1627941,0000073D,false,Rx,0,8,31,00,CC,09,00,00,D0,09,
1628059,00000401,false,Rx,0,8,03,2A,6D,95,75,95,9C,95,
1628145,00000118,false,Rx,0,8,65,0B,E1,20,00,00,40,00,
1628231,0000012A,false,Rx,0,8,06,2A,80,95,74,95,78,95,
1628316,00000401,false,Rx,0,8,04,2A,81,95,72,95,85,95,
1628409,0000012A,false,Rx,0,8,07,2A,64,95,71,95,53,95,
1628495,00000152,false,Rx,0,8,00,2A,D0,C3,2F,C3,30,C2,
1628580,00000172,false,Rx,0,8,00,2A,E4,8B,C8,8B,AF,8B,
1628666,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1628751,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1628836,00000232,false,Rx,0,8,09,04,D4,09,CB,04,00,00,
1628922,000003B2,false,Rx,0,8,56,0E,87,04,0C,5C,BB,06,
1629007,00000401,false,Rx,0,8,05,2A,83,95,65,95,71,95,
1629093,00000712,false,Rx,0,8,00,2A,08,07,EA,06,F4,06,
1629181,0000076C,false,Rx,0,8,0E,E3,AC,EF,BB,02,00,00,
1629266,00000401,false,Rx,0,8,06,2A,80,95,74,95,79,95,
